date,Open,High,Low,Close,Volume
2019-10-25,1251.03,1269.6,1250.01,1265.13,1213051.0
2019-10-28,1275.45,1299.31,1272.54,1290.0,2524976.0
2019-10-29,1276.23,1281.59,1257.21,1262.62,1886380.0
2019-10-30,1252.97,1269.36,1252.0,1261.29,1408851.0
2019-10-31,1261.28,1267.67,1250.84,1260.11,1455651.0
2019-11-01,1265.0,1274.62,1260.5,1273.74,1670072.0
2019-11-04,1276.45,1294.13,1276.36,1291.37,1500964.0
2019-11-05,1292.89,1298.93,1291.23,1292.03,1282711.0
2019-11-06,1289.46,1293.73,1282.5,1291.8,1152977.0
2019-11-07,1294.28,1323.74,1294.24,1308.86,2029970.0
2019-11-08,1305.28,1318.0,1304.37,1311.37,1251916.0
2019-11-11,1303.18,1306.42,1297.41,1299.19,1012429.0
2019-11-12,1300.0,1310.0,1295.77,1298.8,1085859.0
2019-11-13,1294.07,1304.3,1293.51,1298.0,853861.0
2019-11-14,1297.5,1317.0,1295.65,1311.46,1194305.0
2019-11-15,1318.94,1334.88,1314.28,1334.87,1782955.0
2019-11-18,1332.22,1335.53,1317.5,1320.7,1488083.0
2019-11-19,1327.7,1327.7,1312.8,1315.46,1269372.0
2019-11-20,1311.74,1315.0,1291.15,1303.05,1309835.0
2019-11-21,1301.48,1312.59,1293.0,1301.35,995499.0
2019-11-22,1305.62,1308.73,1291.41,1295.34,1386506.0
2019-11-25,1299.18,1311.31,1298.13,1306.69,1036487.0
2019-11-26,1309.86,1314.8,1305.09,1313.55,1069795.0
2019-11-27,1315.0,1318.36,1309.63,1312.99,996329.0
2019-11-29,1307.12,1310.2,1303.97,1304.96,586981.0
2019-12-02,1301.0,1305.83,1281.0,1289.92,1511851.0
2019-12-03,1279.57,1298.46,1279.0,1295.28,1268647.0
2019-12-04,1307.01,1325.8,1304.87,1320.54,1538110.0
2019-12-05,1328.0,1329.36,1316.44,1328.13,1212818.0
2019-12-06,1333.44,1344.0,1333.44,1340.62,1315510.0
2019-12-09,1338.04,1359.45,1337.84,1343.56,1355795.0
2019-12-10,1341.5,1349.97,1336.04,1344.66,1094653.0
2019-12-11,1350.84,1351.2,1342.67,1345.02,850796.0
2019-12-12,1345.94,1355.78,1340.5,1350.27,1281722.0
2019-12-13,1347.95,1353.09,1343.87,1347.83,1550028.0
2019-12-16,1356.5,1364.68,1352.67,1361.17,1397451.0
2019-12-17,1362.89,1365.0,1351.32,1355.12,1855259.0
2019-12-18,1356.6,1360.47,1351.0,1352.62,1657069.0
2019-12-19,1351.82,1358.1,1348.98,1356.04,1470112.0
2019-12-20,1363.35,1363.64,1349.0,1349.59,3316905.0
2019-12-23,1355.87,1359.8,1346.51,1348.84,883200.0
2019-12-24,1348.5,1350.26,1342.78,1343.56,347518.0
2019-12-26,1346.17,1361.33,1344.47,1360.4,667754.0
2019-12-27,1362.99,1364.53,1349.31,1351.89,1038718.0
2019-12-30,1350.0,1353.0,1334.02,1336.14,1051323.0
2019-12-31,1330.11,1338.0,1329.09,1337.02,962468.0
2020-01-02,1341.55,1368.14,1341.55,1367.37,1406731.0
2020-01-03,1347.86,1372.5,1345.54,1360.66,1187006.0
2020-01-06,1350.0,1396.5,1350.0,1394.21,1733149.0
2020-01-07,1397.94,1402.99,1390.38,1393.34,1511693.0
2020-01-08,1392.08,1411.58,1390.84,1404.32,1529177.0
2020-01-09,1420.57,1427.33,1410.27,1419.83,1502664.0
2020-01-10,1427.56,1434.93,1418.35,1429.73,1821566.0
2020-01-13,1436.13,1440.52,1426.02,1439.23,1378286.0
2020-01-14,1439.01,1441.8,1428.37,1430.88,1560453.0
2020-01-15,1430.21,1441.39,1430.21,1439.2,1282685.0
2020-01-16,1447.44,1451.99,1440.92,1451.7,1173688.0
2020-01-17,1462.91,1481.3,1458.22,1480.39,2396215.0
2020-01-21,1479.12,1491.85,1471.2,1484.4,2008830.0
2020-01-22,1491.0,1503.21,1484.93,1485.95,1610846.0
2020-01-23,1487.64,1495.52,1482.1,1486.65,1351354.0
2020-01-24,1493.59,1495.49,1465.25,1466.71,1784644.0
2020-01-27,1431.0,1438.07,1421.2,1433.9,1755201.0
2020-01-28,1443.0,1456.0,1432.47,1452.56,1577422.0
2020-01-29,1458.8,1465.43,1446.74,1458.63,1078667.0
2020-01-30,1439.96,1457.28,1436.4,1455.84,1339421.0
2020-01-31,1468.9,1470.13,1428.53,1434.23,2417214.0
2020-02-03,1462.0,1490.0,1458.99,1485.94,3055216.0
2020-02-04,1457.07,1469.5,1426.3,1447.07,3932954.0
2020-02-05,1462.42,1463.84,1430.56,1448.23,1986157.0
2020-02-06,1450.33,1482.0,1449.57,1476.23,1679384.0
2020-02-07,1467.3,1485.84,1466.35,1479.23,1172270.0
2020-02-10,1474.32,1509.5,1474.32,1508.68,1419876.0
2020-02-11,1511.81,1529.63,1505.64,1508.79,1344633.0
2020-02-12,1514.48,1520.69,1508.11,1518.27,1167565.0
2020-02-13,1512.69,1527.18,1504.6,1514.66,929730.0
2020-02-14,1515.6,1520.74,1507.34,1520.74,1197836.0
2020-02-18,1515.0,1531.63,1512.59,1519.67,1121140.0
2020-02-19,1525.07,1532.11,1521.4,1526.69,949268.0
2020-02-20,1522.0,1529.64,1506.82,1518.15,1096552.0
2020-02-21,1508.03,1512.21,1480.44,1485.11,1732273.0
2020-02-24,1426.11,1436.97,1411.39,1421.59,2867053.0
2020-02-25,1433.0,1438.14,1382.4,1388.45,2478278.0
2020-02-26,1396.14,1415.7,1379.0,1393.18,2204037.0
2020-02-27,1362.06,1371.7,1317.17,1318.09,2978300.0
2020-02-28,1277.5,1341.14,1271.0,1339.33,3790618.0
2020-03-02,1351.61,1390.87,1326.82,1389.11,2431468.0
2020-03-03,1399.42,1410.15,1332.0,1341.39,2402326.0
2020-03-04,1359.23,1388.09,1343.11,1386.52,1913315.0
2020-03-05,1350.2,1358.91,1305.1,1319.04,2561288.0
2020-03-06,1277.06,1306.22,1261.05,1298.41,2660628.0
2020-03-09,1205.3,1254.76,1200.0,1215.56,3365365.0
2020-03-10,1260.0,1281.15,1218.77,1280.39,2611373.0
2020-03-11,1249.7,1260.96,1196.07,1215.41,2611229.0
2020-03-12,1126.0,1193.87,1113.3,1114.91,4226748.0
2020-03-13,1179.0,1219.76,1117.14,1219.73,3700125.0
2020-03-16,1096.0,1152.27,1074.44,1084.33,4252365.0
2020-03-17,1093.11,1130.86,1056.01,1119.8,3861489.0
2020-03-18,1056.51,1106.5,1037.28,1096.8,4233435.0
2020-03-19,1093.05,1157.97,1060.11,1115.29,3651106.0
2020-03-20,1135.72,1143.99,1065.49,1072.32,3601750.0
2020-03-23,1061.32,1071.32,1013.54,1056.62,4044137.0
2020-03-24,1103.77,1135.0,1090.62,1134.46,3344450.0
2020-03-25,1126.47,1148.9,1086.01,1102.49,4081528.0
2020-03-26,1111.8,1169.97,1093.53,1161.75,3573755.0
2020-03-27,1125.67,1150.67,1105.91,1110.71,3208495.0
2020-03-30,1125.04,1151.63,1096.48,1146.82,2574061.0
2020-03-31,1147.3,1175.31,1138.14,1162.81,2487983.0
2020-04-01,1122.0,1129.69,1097.45,1105.62,2344173.0
2020-04-02,1098.26,1126.86,1096.4,1120.84,1964881.0
2020-04-03,1119.02,1123.54,1079.81,1097.88,2313400.0
2020-04-06,1138.0,1194.66,1130.94,1186.92,2664723.0
2020-04-07,1221.0,1225.0,1182.23,1186.51,2387329.0
2020-04-08,1206.5,1219.07,1188.16,1210.28,1975135.0
2020-04-09,1224.08,1225.57,1196.74,1211.45,2175421.0
2020-04-13,1209.18,1220.51,1187.6,1217.56,1739828.0
2020-04-14,1245.09,1282.07,1236.93,1269.23,2470353.0
2020-04-15,1245.61,1280.46,1240.4,1262.47,1671703.0
2020-04-16,1274.1,1279.0,1242.62,1263.47,2518099.0
2020-04-17,1284.85,1294.43,1271.23,1283.25,1949042.0
2020-04-20,1271.0,1281.6,1261.37,1266.61,1695488.0
2020-04-21,1247.0,1254.27,1209.71,1216.34,2153003.0
2020-04-22,1245.54,1285.61,1242.0,1263.21,2093140.0
2020-04-23,1271.55,1293.31,1265.67,1276.31,1566203.0
2020-04-24,1261.17,1280.4,1249.45,1279.31,1640394.0
2020-04-27,1296.0,1296.15,1269.0,1275.88,1600563.0
2020-04-28,1287.93,1288.05,1232.2,1233.67,2951309.0
2020-04-29,1341.46,1359.99,1325.34,1341.48,3793630.0
2020-04-30,1324.88,1352.82,1322.49,1348.66,2668906.0
2020-05-01,1328.5,1352.07,1311.0,1320.61,2072639.0
2020-05-04,1308.23,1327.66,1299.0,1326.8,1504017.0
2020-05-05,1337.92,1373.94,1337.46,1351.11,1651533.0
2020-05-06,1361.69,1371.12,1347.29,1347.3,1215423.0
2020-05-07,1365.94,1377.6,1355.27,1372.56,1399759.0
2020-05-08,1383.13,1398.76,1375.48,1388.37,1388068.0
2020-05-11,1378.28,1416.53,1377.15,1403.26,1412116.0
2020-05-12,1407.12,1415.0,1374.77,1375.74,1390600.0
2020-05-13,1377.05,1385.48,1328.4,1349.33,1812585.0
2020-05-14,1335.02,1357.42,1323.91,1356.13,1603077.0
2020-05-15,1350.0,1374.48,1339.0,1373.19,1707747.0
2020-05-18,1361.75,1392.33,1354.25,1383.94,1823964.0
2020-05-19,1387.0,1392.0,1373.48,1373.48,1280649.0
2020-05-20,1389.58,1410.42,1387.25,1406.72,1655375.0
2020-05-21,1408.0,1415.49,1393.45,1402.8,1378020.0
2020-05-22,1396.71,1412.76,1391.83,1410.42,1309408.0
2020-05-26,1437.27,1441.0,1412.13,1417.02,2060643.0
2020-05-27,1417.25,1421.74,1391.29,1417.84,1686142.0
2020-05-28,1396.86,1440.84,1396.0,1416.73,1693976.0
2020-05-29,1416.94,1432.57,1413.35,1428.92,1838059.0
2020-06-01,1418.39,1437.96,1418.0,1431.82,1217140.0
2020-06-02,1430.55,1439.61,1418.83,1439.22,1278128.0
2020-06-03,1438.3,1446.55,1429.78,1436.38,1256186.0
2020-06-04,1430.4,1438.96,1404.73,1412.18,1484272.0
2020-06-05,1413.17,1445.05,1406.0,1438.39,1735244.0
2020-06-08,1422.34,1447.99,1422.34,1446.61,1404178.0
2020-06-09,1445.36,1468.0,1443.21,1456.16,1409249.0
2020-06-10,1459.54,1474.26,1456.27,1465.85,1525153.0
2020-06-11,1442.48,1454.47,1402.0,1403.84,1991332.0
2020-06-12,1428.49,1437.0,1386.02,1413.18,1946367.0
2020-06-15,1390.8,1424.8,1387.92,1419.85,1506096.0
2020-06-16,1445.22,1455.02,1425.9,1442.72,1711614.0
2020-06-17,1447.16,1460.0,1431.38,1451.12,1549615.0
2020-06-18,1449.16,1451.41,1427.01,1435.96,1581916.0
2020-06-19,1444.0,1447.8,1421.35,1431.72,3157875.0
2020-06-22,1429.0,1452.75,1423.21,1451.86,1542440.0
2020-06-23,1455.64,1475.94,1445.24,1464.41,1429764.0
2020-06-24,1461.51,1475.42,1429.75,1431.97,1756022.0
2020-06-25,1429.9,1442.9,1420.0,1441.33,1230474.0
2020-06-26,1431.39,1433.45,1351.99,1359.9,4267698.0
2020-06-29,1358.18,1395.6,1347.01,1394.97,1810200.0
2020-06-30,1390.44,1418.65,1383.96,1413.61,2042400.0
2020-07-01,1411.1,1443.0,1409.82,1438.04,1775600.0
2020-07-02,1446.94,1482.95,1446.42,1464.7,1859800.0
2020-07-06,1480.06,1506.59,1472.86,1495.7,1564000.0
2020-07-07,1490.0,1516.8,1483.55,1485.18,1458200.0
2020-07-08,1494.32,1505.88,1485.63,1496.0,1249700.0
2020-07-09,1506.45,1522.72,1488.08,1510.99,1423300.0
2020-07-10,1506.15,1543.83,1496.54,1541.74,1857200.0
2020-07-13,1550.0,1577.13,1505.24,1511.34,1846400.0
2020-07-14,1490.31,1522.95,1483.5,1520.58,1585000.0
2020-07-15,1523.13,1535.33,1498.0,1513.64,1761000.0
2020-07-16,1500.0,1518.69,1486.31,1518.0,1519300.0
2020-07-17,1521.62,1523.44,1498.42,1515.55,1457000.0
2020-07-20,1515.26,1570.29,1503.6,1565.72,1547136.0
2020-07-21,1586.99,1586.99,1554.28,1558.42,1183101.0
2020-07-22,1560.5,1570.0,1546.1,1568.49,931985.0
2020-07-23,1566.97,1571.87,1507.3918,1515.68,1627634.0
2020-07-24,1498.93,1517.6362,1488.4,1511.87,1544404.0
2020-07-27,1515.6,1540.97,1515.21,1530.2,1245980.0
2020-07-28,1525.18,1526.48,1497.66,1500.34,1702174.0
2020-07-29,1506.32,1531.2522,1501.33,1522.02,1106534.0
2020-07-30,1497.0,1537.87,1492.22,1531.45,1671396.0
2020-07-31,1505.01,1508.95,1454.03,1482.96,3429036.0
2020-08-03,1486.64,1490.47,1465.64,1474.45,2331514.0
2020-08-04,1476.57,1485.56,1458.65,1464.97,1903489.0
2020-08-05,1469.3,1482.41,1463.46,1473.61,1979957.0
2020-08-06,1471.75,1502.39,1466.0,1500.1,1995368.0
2020-08-07,1500.0,1516.845,1481.64,1494.49,1577826.0
2020-08-10,1487.18,1504.075,1473.08,1496.1,1289530.0
2020-08-11,1492.44,1510.0,1478.0,1480.32,1454365.0
2020-08-12,1485.58,1512.3859,1485.25,1506.62,1437655.0
2020-08-13,1510.34,1537.25,1508.005,1518.45,1455208.0
2020-08-14,1515.66,1521.9,1502.88,1507.73,1355200.0
2020-08-17,1514.67,1525.61,1507.97,1517.98,1364082.0
2020-08-18,1526.18,1562.47,1523.71,1558.6,2027086.0
2020-08-19,1553.31,1573.68,1543.95,1547.53,1660611.0
2020-08-20,1543.45,1585.87,1538.2,1581.75,1706877.0
